"price","date","bedrooms","bathrooms","sqft","floors","waterfront","yr_built","yr_renovated"
1600000,178,3,4.25,2820,2,0,1930,0
627500,273,4,1,1560,1.5,0,1923,0
335000,327,4,2.5,2330,2,0,1998,0
962000,440,4,2.25,3320,1,0,1981,0
299000,205,3,1.75,1730,1,0,1959,0
399950,468,4,2.5,3110,2,0,2001,0
322000,448,3,1,1230,1,0,1968,0
430000,173,2,1.5,950,1,0,1949,0
307000,127,3,1.75,1890,1,0,1966,0
194000,308,3,1.5,1010,1,0,1943,0
180000,317,3,1,1010,1,0,1920,0
465000,198,4,2.25,2340,1,0,1983,0
722500,446,4,2.5,2460,2,0,1978,0
470450,266,2,1,1010,1,0,1921,0
280000,391,3,2.5,1650,2,0,1990,0
176250,464,4,2,1440,1,0,1966,0
560000,167,5,1,1710,1.5,0,1926,0
830000,294,3,2.5,2760,2,0,1991,0
276900,161,2,1,1350,1,0,1952,0
625000,273,3,1.75,1660,2,0,1906,2014
1015000,427,4,2.5,2960,2,0,1900,0
463500,272,1,1,1090,1,0,1924,0
485000,247,3,2.5,3110,2,0,1990,0
272000,167,3,2,1380,1,0,1989,0
305000,350,2,1,1290,2,0,2008,0
760000,176,3,2.5,1980,1,0,1959,0
387500,408,2,1,870,1,0,1938,0
352000,250,4,2.5,2470,2,0,2004,0
507000,189,3,1.75,2140,1,0,1950,0
156000,198,3,1,770,1,0,1941,0
580000,321,3,3.25,1490,3,0,2001,0
630000,194,4,2.5,2510,1,0,1977,0
275000,351,5,1.5,1950,1,0,1964,0
835000,204,5,4,3600,1,0,1960,0
340000,338,4,2.5,2380,2,0,1995,0
329350,125,2,1,720,1,0,1942,0
1480000,208,3,3.5,4070,2,0,1991,0
475000,448,3,1,1250,1,0,1975,0
719950,321,3,2.25,2190,3,0,2014,0
235000,131,1,1,810,1,0,1941,0
875000,454,3,1.5,2440,1,0,1939,0
380000,475,4,1.75,1740,1,0,1974,0
325000,432,3,2.25,1480,1.5,0,1984,0
475000,230,4,2.5,2120,2,0,1989,0
152900,447,1,1,900,1,0,1915,1950
210000,216,2,2,1190,1,0,1939,0
350000,268,4,1,1010,1,0,1925,0
505000,446,3,2.5,2100,2,0,1985,0
464900,177,4,2.25,2020,1,0,1979,0
650000,264,3,2,2520,1,0,1957,0
369950,488,2,2.75,1370,2,0,2009,0
250000,208,3,2.5,1530,2,0,2001,0
320000,483,3,2.5,1530,2,0,2001,0
2532000,448,4,4.25,5040,1,0,1950,0
340000,245,4,2.25,2530,2,0,1974,0
440000,138,2,1.5,1010,1.5,0,1906,0
219950,456,3,1,1200,1,0,1959,0
940000,257,4,3,2720,1,0,1957,0
399950,202,4,1.5,1850,1.5,0,1945,0
1568000,366,3,2.75,2340,1,0,1954,0
528000,455,4,1.75,1860,1,0,1969,0
545000,239,4,1.75,1940,1,0,1956,0
575000,481,2,2,1680,1,0,2004,0
235000,307,4,2.75,1770,1,0,1979,0
272000,203,3,2.5,1790,2,0,1998,0
380000,482,4,1.75,1720,1,0,1969,0
195000,480,3,1,1280,1.5,0,1949,0
297000,286,3,2.5,1690,2,0,2002,0
349000,469,4,2.5,2190,2,0,2003,0
320000,271,2,1,710,1,0,1942,0
319990,205,4,1.5,1890,1,0,1962,0
439900,152,2,2,1410,1.5,0,1909,1988
429000,222,3,3.25,2210,2,0,1995,0
272500,210,3,2,1540,1,0,1998,0
4e+05,258,4,2,1350,1,0,1959,0
462000,456,5,2,1380,1.5,0,1916,0
510000,433,2,1,890,1,0,1947,0
550000,173,3,2.5,1900,2,0,1988,2000
150000,479,3,1,1240,1,0,1969,0
460000,176,3,2.5,1730,1,0,1969,0
632500,170,4,2.5,2090,2,0,1986,0
361000,267,3,1.75,1650,1,0,1969,0
437000,212,3,2.25,1130,2,0,2004,0
370000,489,6,2.75,3240,1,0,1950,0
884250,471,4,2.5,3840,2,0,1998,0
225000,153,3,1,1200,1,0,1969,0
235000,216,2,1,870,1,0,1949,0
767500,200,6,3.5,2410,2,0,1916,1990
1200000,131,3,1.75,1560,1.5,1,1928,0
715000,348,3,2.5,2410,2,0,1989,0
417000,177,4,2.25,2300,1,0,1959,0
199000,198,3,1,1390,1,0,1964,0
875000,155,5,2.5,2920,2,0,1906,0
545000,313,4,1.5,1370,1.5,0,1926,0
192500,139,2,1,950,1,0,1926,0
822500,405,3,2.5,3090,2,0,1999,0
8e+05,341,4,2.5,2390,1,0,1975,0
1250000,348,3,2.5,2070,2,0,1930,0
3850000,317,4,4.25,5770,2,1,1980,0
295000,273,3,2.5,1460,2,0,1995,0
419000,180,2,1.75,1510,1,0,2006,0
1195000,252,5,3.25,5180,1,0,1993,0
750000,355,4,2.75,3430,2,0,1995,0
502000,482,4,1.5,1700,1,0,1953,0
1025000,154,3,1.75,2640,1,0,1960,0
398500,436,3,1,1200,1.5,0,1945,0
7e+05,468,2,1.5,1850,1.5,0,1907,1969
248000,161,5,1.5,1510,1,0,1959,0
8e+05,237,4,2,2130,1,0,1922,0
383000,385,4,2.5,2640,2,0,2004,0
688000,146,4,3,3000,1.5,0,1913,2014
521000,280,3,2,1870,1,0,1926,0
365000,308,2,1,990,1,0,1949,0
491000,279,3,2,2005,1,0,1980,0
643000,325,3,2.75,2030,1,0,1965,0
279000,397,3,2.5,1500,1,0,1979,0
583500,397,4,1,1530,1.5,0,1908,0
310000,203,3,2.5,1990,2,0,2004,0
310000,160,3,1.75,1420,1,0,1984,0
280000,446,3,1,1400,1,0,1956,0
272000,320,4,2.5,1870,2,0,2004,0
870000,187,4,3,3040,1.5,0,1923,2014
307000,321,3,2,1790,1,0,1980,0
490000,197,2,1.5,1590,1,0,1946,0
399950,280,3,2,2050,1,0,1960,0
1635000,159,5,3.5,4220,1,0,1958,2006
989000,189,5,4.5,4030,2,0,2000,0
264950,168,4,1.75,1770,1,0,1983,0
491500,205,4,2.75,2100,1,0,1979,0
345000,133,3,2.25,2120,2,0,1984,0
339900,383,4,1.75,2600,1,0,1969,0
852000,481,3,3,2400,2,0,1905,0
585000,355,5,3.5,3180,1,0,1968,0
723000,406,4,2,2790,1,0,1977,0
594000,390,3,2.25,2080,2,0,1990,0
405000,334,2,1.5,1370,2,0,1987,0
725500,212,4,2.5,2790,2,0,1997,0
8e+05,175,2,1,1740,1,0,1955,0
1325000,209,3,3.75,6400,1,0,1966,0
180500,287,3,2.5,1800,2,0,1996,0
325000,482,3,2.5,1800,2,0,1996,0
235000,167,3,1.75,1190,1,0,1968,0
330000,139,2,1,860,1,0,1948,0
678500,162,3,2,2460,1,0,1952,0
463000,189,4,2.5,1980,2,0,1974,0
250000,254,2,1,670,1,0,1943,0
655000,196,3,2,1410,1.5,0,1927,0
239900,135,4,2.25,1860,1,0,1979,0
185000,320,3,1,980,1,0,1955,0
1735000,166,4,2.25,3040,2,0,1926,0
251700,247,3,2.25,1810,1,0,1977,0
4e+05,404,4,2,1560,1,0,1964,0
735000,246,4,1.75,2100,1,0,1955,0
1700000,299,5,2,2500,2,1,1942,0
82500,127,2,1,520,1,0,1951,0
765000,188,4,4,3010,2,0,2004,0
292500,265,4,1.75,2140,1,0,1968,0
270000,448,3,2.25,2390,1,0,1970,0
415000,357,2,1,1510,1,0,1939,0
950000,327,4,1.75,2210,1,0,1952,0
353000,258,3,2.75,2170,2,0,1995,0
670950,343,3,2.5,1790,3,0,2007,0
280950,128,3,1.75,1390,1,0,1912,0
585000,146,3,1.75,1850,1,0,1983,0
525000,344,2,1.5,1480,1,0,1974,2006
605000,212,3,1.75,1850,1,0,1973,0
1010000,322,4,3.5,3350,2,0,2007,0
245990,268,3,1,1040,1,0,1942,2014
535000,398,4,2.25,2810,2,0,1985,0
410000,180,1,1.5,1010,1,0,1911,1948
550000,478,3,2.5,2250,2,0,1988,0
665000,253,3,1.75,1800,1,0,1972,0
455000,481,3,1,2400,1,0,1940,0
440000,237,4,1,1780,1.5,0,1922,0
332000,188,3,2.25,2120,1,0,1979,0
280000,161,3,2.5,1860,2,0,1989,0
570000,257,3,3.5,1460,2,0,2006,0
250000,134,3,1,1230,1,0,1957,0
238000,485,2,1,1088,1,0,1952,2009
265000,306,3,1,800,1,0,1949,0
306000,428,3,1,1190,1,0,1959,0
345000,491,5,2.75,1940,1,0,2002,0
765000,246,4,2.5,3300,1,0,1971,0
346300,484,4,2.5,2590,2,0,1998,0
342500,162,3,2,2080,1,0,2002,0
501000,478,4,2.25,2680,2,0,2000,0
270000,175,3,2.5,1670,1,0,1990,0
638000,476,3,1,1830,1.5,0,1930,0
460000,254,3,1.75,1400,1,0,1908,2006
760000,287,4,1.75,2770,1,0,1953,0
1085000,439,3,2.5,3630,1,0,1972,0
234000,178,3,1,1040,1,0,1983,0
1650000,425,3,2.75,2690,2,1,1975,1991
488000,125,5,2,2020,1.5,0,1938,0
1550000,421,5,2.5,2450,2,0,1963,0
499000,450,4,3,2030,2,0,1982,0
150000,246,3,1,1450,1,0,1952,0
333000,449,4,2.5,2400,2,0,1993,0
7e+05,413,4,2.75,2870,1,0,1959,0
275000,260,4,1,1340,1.5,0,1926,0
330000,181,3,2.5,1680,1,0,1959,0
360000,327,4,2,1850,1,0,1969,0
467000,495,3,1,1220,1.5,0,1965,0
568000,301,3,2.5,2320,1,0,1979,0
605000,306,5,2.25,3220,2,0,1972,0
750000,274,4,2.75,3190,2,0,2005,0
760000,286,3,2.75,3530,2,0,1994,0
265000,215,3,1.75,2050,1,0,1979,0
490000,198,3,1.75,1720,1,0,1956,0
360000,169,4,2.5,2850,2,0,2004,0
311750,401,4,2.25,2270,1,0,1976,0
399000,275,3,2.25,1880,1,0,1958,0
347000,205,4,2.5,2770,2,0,1989,0
1680000,246,4,3.75,4490,2,0,1998,0
585000,245,4,2.5,3110,2,0,2005,0
340000,254,4,2.5,2360,2,0,1992,0
612000,469,3,2.5,2180,2,0,1994,0
230000,178,2,1.75,1910,2,0,1980,0
604000,128,4,2.5,2260,2,0,1989,0
250000,183,3,1.75,1770,1,0,1959,0
258500,432,3,2,1460,1,0,1989,0
783000,447,4,2.75,2080,1,0,1940,0
1050000,302,5,2.25,2960,1,0,1958,0
760000,441,4,2.5,3220,2,0,2002,0
276000,145,3,1,1140,1,0,1960,0
550000,446,4,2,1660,1,0,1966,0
398000,482,4,1,1430,1.5,0,1953,0
775000,436,3,3,1820,1.5,0,1914,1983
1027500,463,4,3,3540,2,0,1988,0
327000,295,4,1,1620,1.5,0,1905,0
564500,475,4,2.75,3100,2,0,1995,0
782000,289,4,1.75,1500,1.5,0,1905,0
398000,392,4,2.5,2820,2,0,2005,0
257000,394,3,1.75,1850,1.5,0,1915,0
235000,175,4,2,1570,2,0,1984,0
453000,177,4,2.75,2300,1,0,1979,0
535000,439,2,1,920,1,0,1954,0
275000,126,3,2.5,1600,2,0,1993,0
665000,257,3,2.5,2630,2,0,1996,0
670000,217,4,2.75,3020,1,0,1977,0
465000,481,3,1.75,1490,1,0,1966,0
210000,295,3,1.5,1160,1,0,1970,0
265000,337,4,2.5,2040,2,0,2001,0
426000,467,2,2.5,1550,2,0,1987,0
529219,301,4,2.25,1990,1,0,1966,0
6e+05,188,3,2.25,1900,1.5,0,1969,0
875000,181,5,3.5,3840,2,0,2001,0
608000,370,4,3,2400,1,0,1956,0
220000,315,3,1,1660,1,0,1973,0
1760000,222,4,5,6055,1,0,1996,0
295450,229,3,2,2030,1,0,1966,0
315000,314,2,1,840,1,0,1925,0
205000,408,4,2,1450,1,0,1967,0
310000,189,3,1.5,1460,1,0,1952,0
1e+06,487,5,1,2010,1.5,0,1927,0
525000,152,4,2.5,2910,2,0,2006,0
284000,189,4,1.75,1880,1,0,1960,0
510000,133,3,1.75,2170,1,0,1986,0
405000,169,2,1,1260,1,0,1947,0
509950,258,3,2.5,1970,2,0,2007,0
6e+05,299,4,2.25,2090,2,0,1987,0
990000,477,4,3.75,3450,2,0,2006,0
280005,468,3,1.5,1130,1,0,1954,0
7e+05,245,3,1.75,2600,1,0,1968,0
330000,215,3,1,1030,1,0,1953,0
340000,418,2,1,1700,1,0,1956,0
468000,229,2,2.5,1480,2,0,2007,0
1339000,159,4,2.5,4250,2,0,1972,0
515000,261,3,1.75,1600,1,0,1955,0
245000,315,4,2,1870,1,0,1977,0
265000,146,3,2.5,1440,1,0,1983,0
372400,440,3,2.5,2720,2,0,1990,0
390000,488,3,1.5,1240,1,0,1948,0
208000,398,3,1,1020,1,0,1967,0
273000,275,2,0.5,1180,1,0,1945,0
455000,281,5,3.5,3080,2,0,2003,0
270000,453,4,2.5,1750,2,0,1988,0
618000,210,4,2.25,2530,1,0,1958,0
213550,293,3,2.5,1580,2,0,1990,0
210000,209,5,1.75,2340,2,0,1957,0
2750000,376,5,4,6300,2,0,2004,0
403500,348,4,2.75,2400,1,0,1974,0
235000,420,3,1.5,1300,1,0,1963,0
287500,475,3,2,1760,1,0,1936,0
546800,271,4,1.5,1520,1,0,1946,0
183000,166,3,1.75,1070,1,0,1957,0
560000,131,3,2,2560,1,0,1986,0
299500,338,3,1,1280,1,0,1958,0
610000,299,4,2.25,1660,1,0,1965,2014
288350,159,3,1.5,1860,1,0,1963,0
5e+05,181,2,1,950,1,0,1926,0
625000,338,4,2.75,2140,1,0,1951,0
418000,483,2,1.5,1480,2,0,2007,0
660000,236,3,3,2260,2,0,2002,0
775000,173,4,2.5,2300,2,0,1999,0
429500,387,3,2.75,1650,1,0,1972,0
569000,327,3,2,1990,1.5,0,1908,1970
250000,139,4,2,1960,1,0,1978,0
225000,342,3,1.5,1310,1,0,1969,0
530000,133,4,2.75,2450,1,0,1974,0
306000,247,3,1,910,1,0,1955,0
517100,467,3,1.75,1580,1,0,1962,0
354950,233,3,1.75,1780,1,0,1976,0
348000,468,3,1.5,1040,1,0,1925,0
522250,198,4,2.5,2340,1,0,1977,0
275000,154,3,2.5,1720,1,0,1983,0
390000,351,3,1.5,1600,1,0,1954,0
260000,252,3,1.5,1320,1,0,1954,0
585000,208,5,2.75,2350,1.5,0,1922,2015
605000,153,5,2.75,2740,1.5,0,1925,0
342000,183,4,2.5,2300,2,0,2001,0
9e+05,238,5,3,4350,2,0,1972,0
252000,453,3,1.75,1430,1,0,1981,0
357000,414,3,1.75,2400,1,0,1971,0
370000,357,3,1,940,1,0,1959,0
322500,460,3,1,1020,1,0,1959,0
210000,170,2,2,1680,2,0,1910,0
290000,341,2,1,1340,1,0,1949,0
860000,162,4,3.25,3960,2,0,2005,0
302000,420,6,2,2650,1.5,0,1911,0
369160,232,4,2.25,2120,2,0,1965,0
1185000,491,4,2.75,2850,2.5,0,2003,0
993000,244,4,2,2850,2,0,1954,0
380000,317,6,2,1870,1,0,1968,0
635000,252,4,2,2660,1,0,1949,0
260000,302,3,1,1190,1,0,1947,0
243000,139,2,1,1770,1.5,0,1943,0
1400000,456,4,2.5,2770,2,0,2001,0
665000,257,4,2.5,2080,1,0,1952,0
898000,251,5,2.25,2700,2,0,1987,0
583000,205,4,2.75,2200,1,0,1955,0
429000,337,4,1.75,2160,2,0,1977,0
471000,349,3,2.5,2010,2,0,1998,0
1810000,435,3,3.5,3780,2,0,1951,0
739500,287,3,3.25,4460,2,0,2005,0
450000,131,3,1.5,1770,1,0,1959,0
552500,462,3,1,1430,1,0,1949,0
437000,412,4,1.75,1700,1,0,1954,0
270000,373,4,2,1830,1.5,0,1951,0
226740,196,3,1.5,1410,1,0,1965,0
446500,413,4,2.5,3060,1,0,1974,0
283000,328,3,2,1820,2,0,1920,2014
445000,195,4,1.75,2430,1.5,0,1909,1978
250000,227,2,1,740,1,0,1942,0
307000,432,3,1,770,1,0,1942,0
315000,201,4,2.75,2200,1,0,1991,0
555000,370,3,3,2920,1.5,0,1908,0
264900,478,4,2.5,2040,1,0,1979,0
510000,264,3,2,1600,1,0,1978,0
328000,225,4,2.5,1990,2,0,2002,0
358000,488,4,2.5,1830,2,0,2002,0
325000,475,3,2.5,2540,2,0,2005,0
1365000,194,2,3.25,2700,3,1,1990,0
230000,428,4,2,1440,1,0,1967,0
545000,477,3,2,1550,1,0,1955,0
705380,124,3,2.5,2490,2,0,2003,0
459000,231,5,2.5,2650,1,0,1979,0
815000,147,4,2.25,2000,2,0,2001,0
495000,161,6,5,3440,2,0,2007,0
520000,313,3,2.5,2280,2.5,0,1987,0
430000,350,2,1.5,1320,3,0,2001,0
255000,134,4,2.5,2070,2,0,1989,0
588000,187,3,2,1860,2,0,1908,0
350000,313,3,1,940,1,0,1959,0
625000,436,4,2.75,2290,1,0,1963,0
172500,478,2,2,1510,1,0,1958,0
554000,236,3,2,1830,1.5,0,1909,0
775000,208,4,2.5,3090,2,0,2001,0
1187500,310,4,3.5,4340,2,0,2003,0
618000,300,3,2.75,3200,2,0,1977,0
305000,271,4,1,1560,1.5,0,1954,0
232000,338,3,2,1280,1,0,1994,0
262000,127,4,2.5,2020,2,0,2002,0
234000,448,3,1,1040,1,0,1971,0
5e+05,456,4,2.75,2260,1,0,2002,0
278000,238,3,1,860,1,0,1920,0
230000,246,5,1,1920,1,0,1961,0
5e+05,264,4,1.75,2290,1,0,1969,0
366500,138,4,2.75,2070,1,0,1945,0
665000,161,6,3,4250,2.5,0,1902,0
1101000,439,3,1.5,2220,2,0,1928,2010
575000,334,2,1.75,1840,1,0,1957,0
674750,306,4,2.5,2590,2,0,1993,0
719000,258,5,2,3110,1,0,1940,0
482000,267,3,1.75,2600,1,0,1980,0
254000,147,2,1,1060,1,0,1952,0
443725,230,3,1.75,1250,1,0,1944,0
575000,309,4,2.5,2520,2,0,1980,0
469000,391,3,2.25,2070,1,0,1977,0
175000,142,2,1,1300,1,0,1958,0
437000,251,5,2,2190,1,0,1961,0
550000,231,4,3,2760,1,0,1974,0
172040,474,3,2.25,1710,1,0,1979,0
363000,357,3,2,1750,1,0,1993,0
282000,484,3,2.25,1552,2,0,2012,0
4e+05,225,6,2,2350,2,0,1905,0
650000,266,5,3.5,5110,2,0,2003,0
365000,153,3,2.5,1720,2,0,1990,0
269950,296,4,2.5,1960,2,0,2002,0
260000,198,2,1,1270,1,0,1977,0
193000,296,3,1.5,1180,1,0,1977,0
340000,205,4,2.25,2230,2,0,2005,0
9e+05,131,4,3.25,4700,2,0,1978,0
371000,293,3,2.5,2150,2,0,1991,0
592000,238,3,2.5,2400,2,0,1985,0
3e+05,226,3,2.5,1830,2,0,1991,0
449950,238,4,3,2800,2,0,2003,0
299500,294,3,2.5,2090,2,0,1989,0
995000,449,4,2.25,2340,1,0,1963,0
335000,265,4,1.75,1670,1,0,1960,0
280000,313,4,2.25,1990,1,0,1978,0
446000,135,4,2.25,2270,1,0,1977,0
1544500,269,4,2.75,4910,1,0,1964,0
325000,461,3,1,950,1,0,1943,0
450000,169,3,1.75,1610,1,0,1955,0
322500,299,4,2.5,1940,2,0,2000,0
453000,257,3,1,1210,1,0,1955,0
655000,280,4,2.5,2570,2,0,2001,0
603000,488,3,2.25,1700,2,0,1926,0
235000,244,4,1,1610,1.5,0,1947,0
968933,208,4,3.5,4120,2,0,2006,0
1015000,317,3,3.5,2880,1,0,1980,2013
435000,336,4,2.25,1990,2,0,1973,0
242000,168,3,2,1260,1,0,1986,0
487000,299,6,3.25,4750,2,0,1947,0
810000,212,4,2.75,3010,2,0,1996,0
625000,174,3,2.5,2410,1,0,1976,0
165000,295,3,1.5,1280,1,0,1973,0
335000,481,3,1,2320,1,0,1960,0
286700,204,3,1,1220,1,0,1958,0
699000,478,2,1.5,1400,1,0,1954,0
280000,450,3,1.75,1590,1,0,1974,0
580000,152,4,2.5,2220,2,0,1988,0
754800,170,2,2.5,2770,2,0,2006,0
525000,405,4,2.5,2303,2,0,1995,0
562000,412,3,1.75,1600,1,0,1962,0
575000,139,4,1.75,1280,1,0,1926,0
808900,191,5,2.5,2900,2,0,2006,0
992000,426,3,2.25,2950,1,0,1966,0
335000,261,3,2.5,1700,2,0,1997,0
473000,359,3,2.75,1050,1,0,1985,0
350000,448,4,2.75,2990,1,0,1977,0
1600000,478,5,2.5,3100,2.5,0,1906,0
305500,350,3,1,1240,1,0,1950,0
306000,142,2,1,780,1,0,1946,1989
233000,335,2,2.25,850,2,0,2001,0
490000,454,3,1.75,1540,1,0,1971,0
445000,181,4,2.5,2280,2,0,1994,0
355000,323,3,2.25,2550,1,0,1959,0
360000,456,2,2,1770,1,0,1987,0
737500,189,3,1.75,2320,2,0,1935,1974
985000,348,3,3.5,2600,2,0,1969,0
349950,217,2,3.25,1570,2,0,2006,0
520000,415,4,2.5,3060,2,0,2005,0
355950,350,4,2.5,1960,1,0,1955,0
485000,362,5,2.5,3270,2,0,2004,0
143000,345,3,1,1090,1,0,1969,0
3278000,343,2,1.75,6840,2.5,1,2001,0
355000,203,3,1,940,1,0,1967,0
1126000,154,5,3.5,3880,2,0,1979,0
2e+05,229,5,1.75,1770,1,0,1959,0
913000,168,4,2.5,3640,2,0,1999,0
1600000,141,3,2.5,3160,1,0,1966,0
409900,175,2,2.5,1590,2,0,1997,0
265000,485,4,1,1290,1,0,1950,0
740000,464,5,3,3655,1,0,1955,0
306000,162,4,2.5,2490,2,0,2001,0
381000,279,3,2.5,1470,2,0,2003,0
1220000,489,3,3.25,3960,2,0,1933,0
1050000,443,3,3.5,3190,1,0,1941,0
408000,245,2,1,810,1,0,1948,0
739900,175,5,2.5,2980,2,0,2006,0
674250,324,4,2.5,2780,1,0,1985,0
438400,253,2,1,1340,1,0,1953,0
1700000,363,5,5,4930,2,0,2000,0
703000,169,3,2,1360,1.5,0,1945,2008
262000,362,3,1.75,1320,1,0,1989,0
353000,477,3,2,1210,1,0,1984,0
5e+05,378,4,2.5,1940,2,0,1995,0
1280000,186,4,2.5,3160,1.5,0,1917,2005
332000,462,4,2.5,1980,2,0,2004,0
824000,232,4,2.5,2320,1,0,1974,0
290000,415,4,2,1660,1,0,1968,0
7e+05,177,3,2.5,1660,2,0,2002,0
550000,278,2,1,1080,1,0,1922,0
549000,245,2,1,1510,1.5,0,1921,0
1865000,429,4,2.5,2950,1,0,1951,0
858000,425,4,2.25,3070,2,0,1978,0
345000,302,2,1,970,1,0,1947,0
340000,307,4,1.75,2140,2.5,0,1930,2001
1215000,479,4,2.25,2570,2.5,0,1962,0
275000,344,3,2.25,1260,3,0,2009,0
405000,238,3,1,1220,1,0,1963,0
432500,380,3,2,1720,2,0,1949,0
236500,376,4,1,2140,1.5,0,1925,0
679000,198,4,1.5,1420,1.5,0,1928,0
543000,303,4,2.5,2060,2,0,1995,0
294000,268,3,1,1320,1,0,1953,0
340500,457,3,1.75,1810,1,0,1969,0
1012000,183,4,2.5,2980,2,0,1989,0
335000,121,2,2,1350,1,0,1976,0
425000,203,3,2,1540,1,0,1988,0
353000,405,3,2.5,2510,2,0,2001,0
540000,488,3,2.5,1670,2,0,1991,0
640000,162,5,3.5,3690,2,0,2006,0
339950,202,3,1,1320,1,0,1959,0
195000,310,3,1.75,1510,1,0,1979,0
322000,421,3,1.75,1510,1,0,1979,0
660000,455,4,1.75,1870,1,0,1978,0
280000,258,6,3,2400,2,0,1991,0
3e+05,476,6,3,2400,2,0,1991,0
207500,226,3,1,1170,1,0,1966,0
195000,236,3,1.5,1190,1,0,1956,0
7e+05,160,3,2,2080,1,0,1954,0
560000,471,4,1.75,2150,1,0,1982,0
260000,231,3,1.75,1580,1,0,1911,0
575000,420,3,1.75,1580,1,0,1911,0
475000,471,3,2.5,2370,2,0,2006,0
285000,163,3,1.75,1840,1,0,1905,2014
753888,127,4,2.5,2660,2,0,2003,0
650000,464,3,2.5,2190,2,0,2003,0
620000,218,3,2.25,1660,1.5,0,1929,0
526000,436,3,1.75,1780,1,0,1977,0
155000,133,2,1,700,1,0,1952,0
342000,238,4,2,1570,1,0,1959,0
390000,461,3,1.75,1220,1,0,1981,0
685000,155,3,2.75,3150,2,0,1990,0
608000,175,4,2.5,2690,2,0,2001,0
179900,258,2,1,680,1,0,1943,0
1245000,246,6,3.25,3750,2,0,1936,1968
166000,484,3,1,1010,1,0,1957,0
462000,138,3,1.5,1710,1.5,0,1928,0
545000,172,4,2.5,2090,2,0,1990,0
415000,380,3,1,1560,1.5,0,1903,0
269000,160,3,2.5,1560,2,0,2003,0
356500,345,4,2.5,2570,2,0,2008,0
225000,356,3,1,1010,1,0,1961,0
175000,170,2,1,1020,1,0,1948,0
549000,212,5,2.5,1710,2,0,1974,0
535000,469,3,2.75,2300,2,0,1989,0
627000,124,4,2.25,1990,1,0,1973,0
565000,233,3,2,2730,2.5,0,1976,0
392450,315,4,2,2195,1,0,1912,0
509000,265,2,2,1560,1,0,2006,0
340000,254,3,2.5,1400,1,0,1921,0
537000,449,3,2.5,1400,1,0,1921,0
865000,124,4,3,3690,2,0,1998,0
358000,347,2,1,1140,1,0,1948,0
595000,261,4,2.25,1920,1.5,0,1923,0
661000,169,4,2.5,2496,2,0,1998,0
419950,258,3,2.25,2280,1,0,1977,0
490000,470,4,3.5,3200,2,0,2006,0
525000,260,2,1,880,1,0,1940,0
350000,224,3,2,1320,3,0,1995,0
552500,495,3,2.5,2450,2,0,2008,0
210000,450,3,1,1040,1,0,1961,0
390000,434,3,2.5,2480,2,0,1990,0
336800,393,5,1.75,1830,1.5,0,1958,0
465000,426,3,2.5,1440,2,0,2003,0
299900,351,4,2.5,1580,2,0,2011,0
715000,198,3,3.25,3230,2,0,2006,0
235000,142,4,2.5,1810,1,0,1970,0
276000,343,3,2.5,2495,2,0,2007,0
265000,376,4,1.5,1740,1,0,1964,0
425000,149,3,1.75,1680,1,0,1900,0
313000,369,4,2.5,2460,2,0,1993,0
715000,463,3,2.5,3050,1,0,1984,0
265000,345,3,2.25,1630,2,0,1991,0
646000,447,3,2.75,2460,2,0,2004,0
175000,201,3,1,1030,1,0,1954,0
649000,211,3,2.5,3410,1,0,1973,0
785000,477,3,2.75,2310,1,0,1940,0
890000,264,4,2.75,2610,1,0,1920,0
612000,329,3,3,2330,1,0,1998,0
330000,338,4,2.5,2980,2,0,2003,0
493000,315,3,2.25,1790,1,0,1978,0
1600000,457,4,2.25,2940,1,0,1957,0
1620000,177,4,3,3900,1,0,1972,0
1650000,406,4,3,3900,1,0,1972,0
499000,268,3,2.5,1750,2.5,0,1900,2014
603500,173,6,2.75,2660,1,0,1962,0
530000,174,2,1.5,1580,1,0,1941,0
895000,460,5,2.5,2350,1,0,1962,0
267345,132,4,2.25,2510,1,0,1972,0
275000,135,3,2.5,1480,2,0,1987,0
439950,420,3,1.75,1720,1,0,1950,0
455000,170,3,2.25,1470,2,0,1985,0
630000,377,3,1.75,1540,1,0,1944,0
690000,306,3,2.5,2820,2,0,2004,0
212000,237,4,1.75,1250,1,0,1971,0
231500,224,4,2.25,2080,1,0,1985,0
1237500,484,4,3.25,5180,2,0,1991,0
378500,188,3,2.5,2860,2,0,1990,0
482000,121,4,2.5,2710,2,0,1989,0
695000,489,2,1,1140,1,0,1924,0
965000,335,4,2.5,4070,2,0,1989,0
675000,399,3,1.75,1710,1,0,1941,0
387000,299,3,1.5,1340,1,0,1972,0
347500,453,4,2.75,2290,2,0,1977,0
385000,191,3,2,1860,1,0,1922,2004
265000,337,3,1,1080,1,0,1950,0
406000,476,3,1,960,1,0,1953,0
134000,127,2,1.5,980,2,0,1922,2003
415000,292,3,1,1500,2,0,1926,0
375000,146,3,1.75,1440,1,0,1973,0
620000,343,4,2.5,2580,2,0,1993,0
337500,300,5,2.5,2070,2,0,1999,0
565000,264,3,2.5,1880,1,0,1967,0
399500,142,3,1.75,2420,2,0,1911,1986
1065000,140,2,1.75,1890,2,0,1987,0
352500,232,3,2,1920,1,0,1992,0
259000,167,3,2,1870,1,0,1986,0
320000,469,2,1,900,1,0,1971,0
733000,222,3,2.5,2160,2,0,1989,0
381500,175,2,1,900,1,0,1924,0
